1.33621e-18, -2.33884e-19, -4.56649e-19, -4.59529e-18, 1.12585e-18, -0.0981, 1.11022e-18, 1.11022e-18, 6.34274e-19, -1.50772e-19, -2.00286e-19, -2.68743e-18, 7.1615e-19, -0.04905, 5.55112e-19, 5.55112e-19, 0.785398, -4.56649e-19, 0.523599, -1.11022e-18, 0, 0, 6.92225e-310, -2.00286e-19, 0, -5.55112e-19, 0, 0, -0.0981, -4.56649e-19, 7.79461e-19, 1.8034e-17, 6.93889e-18, -0.04905, -2.00286e-19, 3.41888e-19, 7.90819e-18, 1.89243e-18, 0.990825, -0.410413, -0.710856, -3.58975e-20, 6.25135e-21, 0.27946, 6.10623e-21, 6.10623e-21, 
1.47954e-18, -2.47563e-19, -5.10362e-19, -6.56457e-18, -3.74328e-19, -0.10791, 1.22125e-18, 1.22125e-18, 7.04713e-19, -1.58838e-19, -2.26126e-19, -3.01052e-18, 6.25277e-19, -0.053955, 6.10623e-19, 6.10623e-19, 0.785398, -5.10362e-19, 0.523599, -1.22125e-18, 0, 0, 6.92225e-310, -2.26126e-19, 0, -6.10623e-19, 0, 0, -0.10791, -5.10362e-19, 8.71139e-19, 2.01555e-17, 6.93889e-18, -0.053955, -2.26126e-19, 3.85992e-19, 8.9288e-18, 2.31296e-18, 0.990825, -0.410413, -0.710856, -4.19742e-20, 5.55176e-21, 0.279353, 7.32747e-21, 7.32747e-21, 
1.62287e-18, -2.61241e-19, -5.64075e-19, 1.8745e-18, 5.06439e-18, -0.11772, 1.33227e-18, 1.33227e-18, 7.7534e-19, -1.66715e-19, -2.52122e-19, -2.63475e-18, 9.66748e-19, -0.05886, 6.66134e-19, 6.66134e-19, 0.785398, -5.64075e-19, 0.523599, -1.33227e-18, 0, 0, 6.92225e-310, -2.52122e-19, 0, -6.66134e-19, 0, 0, -0.11772, -5.64075e-19, 9.62816e-19, 2.22771e-17, 6.93889e-18, -0.05886, -2.52122e-19, 4.30363e-19, 9.95559e-18, 2.66881e-18, 0.990825, -0.410413, -0.710856, -3.97744e-20, 3.352e-21, 0.279235, 8.65974e-21, 8.65974e-21, 
1.7662e-18, -2.7492e-19, -6.17787e-19, -3.56406e-18, -3.37483e-18, -0.12753, 1.44329e-18, 1.44329e-18, 8.46116e-19, -1.74444e-19, -2.78241e-19, -2.70113e-18, 6.56635e-19, -0.063765, 7.21645e-19, 7.21645e-19, 0.785398, -6.17787e-19, 0.523599, -1.44329e-18, 0, 0, 6.92225e-310, -2.78241e-19, 0, -7.21645e-19, 0, 0, -0.12753, -6.17787e-19, 1.05449e-18, 2.43989e-17, 6.93889e-18, -0.063765, -2.78241e-19, 4.74944e-19, 1.09873e-17, 2.97381e-18, 0.990825, -0.410413, -0.710856, -4.96269e-20, -3.48091e-22, 0.279107, 1.0103e-20, 1.0103e-20, 
1.90953e-18, -2.88598e-19, -6.715e-19, -9.00263e-18, -4.87516e-18, -0.13734, 1.55431e-18, 1.55431e-18, 9.1701e-19, -1.82054e-19, -3.04458e-19, -3.12123e-18, 2.87849e-19, -0.06867, 7.77156e-19, 7.77156e-19, 0.785398, -6.715e-19, 0.523599, -1.55431e-18, 0, 0, 6.92225e-310, -3.04458e-19, 0, -7.77156e-19, 9.62965e-35, 9.62965e-35, -0.13734, -6.715e-19, 1.14617e-18, 2.65207e-17, 0, -0.06867, -3.04458e-19, 5.19692e-19, 1.20228e-17, 2.77556e-18, 0.990825, -0.410413, -0.710856, -6.47552e-20, -1.23248e-20, 0.27897, 1.16573e-20, 1.16573e-20, 
2.0526e-18, -3.02543e-19, -7.24996e-19, -1.44412e-17, -6.37548e-18, -0.14715, 1.66533e-18, 1.66533e-18, 9.87985e-19, -1.89585e-19, -3.30742e-19, -3.82873e-18, -1.2861e-19, -0.073575, 8.32667e-19, 8.32667e-19, 0.785398, -7.24996e-19, 0.523599, -1.66533e-18, 0, 0, 6.92225e-310, -3.30742e-19, 0, -8.32667e-19, 1.92593e-34, 1.92593e-34, -0.14715, -7.24996e-19, 1.23747e-18, 2.86425e-17, 0, -0.073575, -3.30742e-19, 5.64554e-19, 1.30615e-17, 2.60209e-18, 0.990825, -0.410413, -0.710856, -7.83833e-20, -1.90255e-20, 0.278823, 1.33227e-20, 1.33227e-20, 
2.19566e-18, -3.16487e-19, -7.78492e-19, -1.98798e-17, -1.48147e-17, -0.15696, 1.77636e-18, 1.77636e-18, 1.05902e-18, -1.9705e-19, -3.5708e-19, -4.77291e-18, -9.92498e-19, -0.07848, 8.88178e-19, 8.88178e-19, 0.785398, -7.78492e-19, 0.523599, -1.77636e-18, 0, 0, 6.92225e-310, -3.5708e-19, 0, -8.88178e-19, 1.92593e-34, 1.92593e-34, -0.15696, -7.78492e-19, 1.32878e-18, 3.07642e-17, -1.38778e-17, -0.07848, -3.5708e-19, 6.09508e-19, 1.41029e-17, 1.63268e-18, 0.990825, -0.410413, -0.710856, -1.04064e-19, -3.40029e-20, 0.278666, 1.5099e-20, 1.5099e-20, 
2.33873e-18, -3.30431e-19, -8.31988e-19, -2.53182e-17, -2.32541e-17, -0.16677, 1.88738e-18, 1.88738e-18, 1.13012e-18, -2.0446e-19, -3.83464e-19, -5.91431e-18, -2.22925e-18, -0.083385, 9.4369e-19, 9.4369e-19, 0.785398, -8.31988e-19, 0.523599, -1.88738e-18, 0, 0, 6.92225e-310, -3.83464e-19, 0, -9.4369e-19, 1.92593e-34, 1.92593e-34, -0.16677, -8.31988e-19, 1.42008e-18, 3.28862e-17, -2.77556e-17, -0.083385, -3.83464e-19, 6.5454e-19, 1.51464e-17, 0, 0.990825, -0.410413, -0.710856, -1.28243e-19, -5.72569e-20, 0.278499, 1.69864e-20, 1.69864e-20, 
2.48179e-18, -3.44372e-19, -8.85478e-19, -3.07566e-17, -2.47546e-17, -0.17658, 1.9984e-18, 1.9984e-18, 1.20126e-18, -2.11823e-19, -4.09886e-19, -7.2218e-18, -3.41479e-18, -0.08829, 9.99201e-19, 9.99201e-19, 0.785398, -8.85478e-19, 0.523599, -1.9984e-18, 0, 0, 6.92225e-310, -4.09886e-19, 0, -9.99201e-19, 1.92593e-34, 1.92593e-34, -0.17658, -8.85478e-19, 1.51139e-18, 3.50082e-17, -4.16334e-17, -0.08829, -4.09886e-19, 6.99637e-19, 1.61918e-17, -2.19123e-18, 0.990825, -0.410413, -0.710856, -1.57699e-19, -8.87878e-20, 0.278322, 1.89848e-20, 1.89848e-20, 
2.62486e-18, -3.58314e-19, -9.38968e-19, -4.31339e-17, -4.01328e-17, -0.18639, 2.10942e-18, 2.10942e-18, 1.27244e-18, -2.19148e-19, -4.3634e-19, -9.0174e-18, -5.2507e-18, -0.093195, 1.05471e-18, 1.05471e-18, 0.785398, -9.38968e-19, 0.523599, -2.10942e-18, 0, 0, 6.92225e-310, -4.3634e-19, 0, -1.05471e-18, 0, 0, -0.18639, -9.38968e-19, 1.60269e-18, 3.71302e-17, -4.16334e-17, -0.093195, -4.3634e-19, 7.4479e-19, 1.72387e-17, -4.16334e-18, 0.990825, -0.410413, -0.710856, -1.99206e-19, -1.28595e-19, 0.278136, 2.10942e-20, 2.10942e-20, 
2.76793e-18, -3.72256e-19, -9.92458e-19, -4.85722e-17, -4.85724e-17, -0.1962, 2.22045e-18, 2.22045e-18, 1.34365e-18, -2.26439e-19, -4.62822e-19, -1.0901e-17, -7.31363e-18, -0.0981, 1.11022e-18, 1.11022e-18, 0.785398, -9.92458e-19, 0.523599, -2.22045e-18, 0, 0, 6.92225e-310, -4.62822e-19, 0, -1.11022e-18, 0, 0, -0.1962, -9.92458e-19, 1.694e-18, 3.92525e-17, -5.55112e-17, -0.0981, -4.62822e-19, 7.8999e-19, 1.8287e-17, -6.60847e-18, 0.990825, -0.410413, -0.710856, -2.39213e-19, -1.69904e-19, 0.27794, 2.33147e-20, 2.33147e-20, 
2.91073e-18, -3.86463e-19, -1.04573e-18, -5.40104e-17, -5.70119e-17, -0.20601, 2.33147e-18, 2.33147e-18, 1.41488e-18, -2.33713e-19, -4.89317e-19, -1.28605e-17, -9.57264e-18, -0.103005, 1.16573e-18, 1.16573e-18, 0.785398, -1.04573e-18, 0.523599, -2.33147e-18, 0, 0, 6.92225e-310, -4.89317e-19, 0, -1.16573e-18, 3.85186e-34, 3.85186e-34, -0.20601, -1.04573e-18, 1.78493e-18, 4.13747e-17, -6.93889e-17, -0.103005, -4.89317e-19, 8.35215e-19, 1.93364e-17, -9.46213e-18, 0.990825, -0.410413, -0.710856, -3.04825e-19, -2.26265e-19, 0.277734, 2.56462e-20, 2.56462e-20, 
3.05353e-18, -4.0067e-19, -1.099e-18, -6.63876e-17, -7.23903e-17, -0.21582, 2.44249e-18, 2.44249e-18, 1.48613e-18, -2.40972e-19, -5.15826e-19, -1.51877e-17, -1.23038e-17, -0.10791, 1.22125e-18, 1.22125e-18, 0.785398, -1.099e-18, 0.523599, -2.44249e-18, 0, 0, 6.92225e-310, -5.15826e-19, 0, -1.22125e-18, 3.85186e-34, 3.85186e-34, -0.21582, -1.099e-18, 1.87586e-18, 4.34969e-17, -8.32667e-17, -0.10791, -5.15826e-19, 8.8046e-19, 2.03869e-17, -1.2671e-17, 0.990825, -0.410413, -0.710856, -3.82488e-19, -2.97679e-19, 0.277518, 2.80886e-20, 2.80886e-20, 
3.19634e-18, -4.14878e-19, -1.15228e-18, -7.87646e-17, -7.38911e-17, -0.22563, 2.55351e-18, 2.55351e-18, 1.55739e-18, -2.48218e-19, -5.42344e-19, -1.78368e-17, -1.487e-17, -0.112815, 1.27676e-18, 1.27676e-18, 0.785398, -1.15228e-18, 0.523599, -2.55351e-18, 0, 0, 6.92225e-310, -5.42344e-19, 0, -1.27676e-18, 3.85186e-34, 3.85186e-34, -0.22563, -1.15228e-18, 1.96679e-18, 4.56193e-17, -9.71445e-17, -0.112815, -5.42344e-19, 9.25723e-19, 2.14382e-17, -1.61908e-17, 0.990825, -0.410413, -0.710856, -4.58651e-19, -3.70595e-19, 0.277292, 3.06422e-20, 3.06422e-20, 
3.33914e-18, -4.29085e-19, -1.20555e-18, -7.72638e-17, -7.53919e-17, -0.23544, 2.66454e-18, 2.66454e-18, 1.62866e-18, -2.55452e-19, -5.68873e-19, -2.02139e-17, -1.72909e-17, -0.11772, 1.33227e-18, 1.33227e-18, 0.785398, -1.20555e-18, 0.523599, -2.66454e-18, 0, 0, 6.92225e-310, -5.68873e-19, 0, -1.33227e-18, 5.77779e-34, 5.77779e-34, -0.23544, -1.20555e-18, 2.05772e-18, 4.77418e-17, -9.71445e-17, -0.11772, -5.68873e-19, 9.71003e-19, 2.24904e-17, -1.94289e-17, 0.990825, -0.410413, -0.710856, -5.33312e-19, -4.58563e-19, 0.277057, 3.33067e-20, 3.33067e-20, 
3.48194e-18, -4.43292e-19, -1.25882e-18, -8.96406e-17, -9.07706e-17, -0.24525, 2.77556e-18, 2.77556e-18, 1.69994e-18, -2.62677e-19, -5.95409e-19, -2.28841e-17, -2.0117e-17, -0.122625, 1.38778e-18, 1.38778e-18, 0.785398, -1.25882e-18, 0.523599, -2.77556e-18, 0, 0, 6.92225e-310, -5.95409e-19, 0, -1.38778e-18, 5.77779e-34, 5.77779e-34, -0.24525, -1.25882e-18, 2.14865e-18, 4.98644e-17, -1.11022e-16, -0.122625, -5.95409e-19, 1.0163e-18, 2.35432e-17, -2.29517e-17, 0.990825, -0.410413, -0.710856, -6.33578e-19, -5.61585e-19, 0.276812, 3.60822e-20, 3.60822e-20, 
3.62448e-18, -4.57765e-19, -1.31188e-18, -8.81397e-17, -7.83938e-17, -0.25506, 2.88658e-18, 2.88658e-18, 1.77122e-18, -2.69903e-19, -6.21945e-19, -2.5301e-17, -2.22754e-17, -0.12753, 1.44329e-18, 1.44329e-18, 0.785398, -1.31188e-18, 0.523599, -2.88658e-18, 0, 0, 6.92225e-310, -6.21945e-19, 0, -1.44329e-18, 5.77779e-34, 5.77779e-34, -0.25506, -1.31188e-18, 2.2392e-18, 5.19871e-17, -9.71445e-17, -0.12753, -6.21945e-19, 1.06159e-18, 2.45967e-17, -2.56996e-17, 0.990825, -0.410413, -0.710856, -7.1879e-19, -6.52556e-19, 0.276557, 3.89688e-20, 3.89688e-20, 
3.76701e-18, -4.72238e-19, -1.36494e-18, -1.00516e-16, -9.37726e-17, -0.26487, 2.9976e-18, 2.9976e-18, 1.8425e-18, -2.77129e-19, -6.48481e-19, -2.79873e-17, -2.48289e-17, -0.132435, 1.4988e-18, 1.4988e-18, 0.785398, -1.36494e-18, 0.523599, -2.9976e-18, 0, 0, 6.92225e-310, -6.48481e-19, 0, -1.4988e-18, 7.70372e-34, 7.70372e-34, -0.26487, -1.36494e-18, 2.32976e-18, 5.41099e-17, -1.11022e-16, -0.132435, -6.48481e-19, 1.10688e-18, 2.56507e-17, -2.87468e-17, 0.990825, -0.410413, -0.710856, -8.16054e-19, -7.45028e-19, 0.276292, 4.19664e-20, 4.19664e-20, 
3.90955e-18, -4.86711e-19, -1.41799e-18, -9.90153e-17, -9.52737e-17, -0.27468, 3.10862e-18, 3.10862e-18, 1.91377e-18, -2.84356e-19, -6.75016e-19, -3.04365e-17, -2.7258e-17, -0.13734, 1.55431e-18, 1.55431e-18, 0.785398, -1.41799e-18, 0.523599, -3.10862e-18, 0, 0, 6.92225e-310, -6.75016e-19, 0, -1.55431e-18, 7.70372e-34, 7.70372e-34, -0.27468, -1.41799e-18, 2.42031e-18, 5.62328e-17, -1.249e-16, -0.13734, -6.75016e-19, 1.15217e-18, 2.67053e-17, -3.20625e-17, 0.990825, -0.410413, -0.710856, -9.25369e-19, -8.52553e-19, 0.276017, 4.50751e-20, 4.50751e-20, 
4.05182e-18, -5.01447e-19, -1.47083e-18, -1.2527e-16, -1.10653e-16, -0.28449, 3.21965e-18, 3.21965e-18, 1.98504e-18, -2.91592e-19, -7.01543e-19, -3.35976e-17, -3.00378e-17, -0.142245, 1.60982e-18, 1.60982e-18, 0.785398, -1.47083e-18, 0.523599, -3.21965e-18, 0, 0, 6.92225e-310, -7.01543e-19, 0, -1.60982e-18, 3.85186e-34, 3.85186e-34, -0.28449, -1.47083e-18, 2.51049e-18, 5.83559e-17, -1.38778e-16, -0.142245, -7.01543e-19, 1.19745e-18, 2.77603e-17, -3.56197e-17, 0.990825, -0.410413, -0.710856, -1.03318e-18, -9.48027e-19, 0.275733, 4.82947e-20, 4.82947e-20, 
4.19409e-18, -5.16183e-19, -1.52366e-18, -1.09891e-16, -1.12154e-16, -0.2943, 3.33067e-18, 3.33067e-18, 2.0563e-18, -2.98837e-19, -7.28063e-19, -3.60587e-17, -3.26867e-17, -0.14715, 1.66533e-18, 1.66533e-18, 0.785398, -1.52366e-18, 0.523599, -3.33067e-18, 0, 0, 6.92225e-310, -7.28063e-19, 0, -1.66533e-18, 3.85186e-34, 3.85186e-34, -0.2943, -1.52366e-18, 2.60068e-18, 6.0479e-17, -1.38778e-16, -0.14715, -7.28063e-19, 1.24272e-18, 2.88157e-17, -3.89473e-17, 0.990825, -0.410413, -0.710856, -1.1395e-18, -1.05855e-18, 0.275438, 5.16254e-20, 5.16254e-20, 
4.33637e-18, -5.30919e-19, -1.57649e-18, -1.22267e-16, -1.13655e-16, -0.30411, 3.44169e-18, 3.44169e-18, 2.12755e-18, -3.0609e-19, -7.54576e-19, -3.87527e-17, -3.5217e-17, -0.152055, 1.72085e-18, 1.72085e-18, 0.785398, -1.57649e-18, 0.523599, -3.44169e-18, 0, 0, 6.92225e-310, -7.54576e-19, 0, -1.72085e-18, 3.85186e-34, 3.85186e-34, -0.30411, -1.57649e-18, 2.69086e-18, 6.26023e-17, -1.38778e-16, -0.152055, -7.54576e-19, 1.28797e-18, 2.98716e-17, -4.2067e-17, 0.990825, -0.410413, -0.710856, -1.25786e-18, -1.15703e-18, 0.275134, 5.50671e-20, 5.50671e-20, 
4.47864e-18, -5.45655e-19, -1.62933e-18, -1.34643e-16, -1.15157e-16, -0.31392, 3.55271e-18, 3.55271e-18, 2.1988e-18, -3.13349e-19, -7.81084e-19, -4.16585e-17, -3.76394e-17, -0.15696, 1.77636e-18, 1.77636e-18, 0.785398, -1.62933e-18, 0.523599, -3.55271e-18, 0, 0, 6.92225e-310, -7.81084e-19, 0, -1.77636e-18, 0, 0, -0.31392, -1.62933e-18, 2.78104e-18, 6.47256e-17, -1.66533e-16, -0.15696, -7.81084e-19, 1.33321e-18, 3.09277e-17, -4.58388e-17, 0.990825, -0.410413, -0.710856, -1.38827e-18, -1.28411e-18, 0.27482, 5.86198e-20, 5.86198e-20, 
4.62065e-18, -5.60656e-19, -1.68194e-18, -1.33142e-16, -1.30536e-16, -0.32373, 3.66374e-18, 3.66374e-18, 2.27003e-18, -3.20623e-19, -8.0758e-19, -4.43491e-17, -4.03717e-17, -0.161865, 1.83187e-18, 1.83187e-18, 0.785398, -1.68194e-18, 0.523599, -3.66374e-18, 0, 0, 6.92225e-310, -8.0758e-19, 0, -1.83187e-18, 3.85186e-34, 3.85186e-34, -0.32373, -1.68194e-18, 2.87085e-18, 6.68491e-17, -1.66533e-16, -0.161865, -8.0758e-19, 1.37844e-18, 3.19843e-17, -4.93886e-17, 0.990825, -0.410413, -0.710856, -1.53074e-18, -1.42625e-18, 0.274497, 6.22835e-20, 6.22835e-20, 
4.76266e-18, -5.75658e-19, -1.73456e-18, -1.45518e-16, -1.32038e-16, -0.33354, 3.77476e-18, 3.77476e-18, 2.34125e-18, -3.2791e-19, -8.34065e-19, -4.72397e-17, -4.29907e-17, -0.16677, 1.88738e-18, 1.88738e-18, 0.785398, -1.73456e-18, 0.523599, -3.77476e-18, 0, 0, 6.92225e-310, -8.34065e-19, 0, -1.88738e-18, 3.85186e-34, 3.85186e-34, -0.33354, -1.73456e-18, 2.96065e-18, 6.89728e-17, -1.94289e-16, -0.16677, -8.34065e-19, 1.42364e-18, 3.30411e-17, -5.35286e-17, 0.990825, -0.410413, -0.710856, -1.6717e-18, -1.55634e-18, 0.274163, 6.60583e-20, 6.60583e-20, 
4.90466e-18, -5.9066e-19, -1.78718e-18, -1.44016e-16, -1.61295e-16, -0.34335, 3.88578e-18, 3.88578e-18, 2.41245e-18, -3.35208e-19, -8.6054e-19, -4.99279e-17, -4.6277e-17, -0.171675, 1.94289e-18, 1.94289e-18, 0.785398, -1.78718e-18, 0.523599, -3.88578e-18, 0, 0, 6.92225e-310, -8.6054e-19, 0, -1.94289e-18, 3.85186e-34, 3.85186e-34, -0.34335, -1.78718e-18, 3.05046e-18, 7.10966e-17, -1.94289e-16, -0.171675, -8.6054e-19, 1.46883e-18, 3.40982e-17, -5.74386e-17, 0.990825, -0.410413, -0.710856, -1.83827e-18, -1.71503e-18, 0.27382, 6.99441e-20, 6.99441e-20, 
5.04641e-18, -6.05927e-19, -1.83958e-18, -1.7027e-16, -1.62797e-16, -0.35316, 3.9968e-18, 3.9968e-18, 2.48364e-18, -3.42525e-19, -8.87001e-19, -5.31804e-17, -4.94261e-17, -0.17658, 1.9984e-18, 1.9984e-18, 0.785398, -1.83958e-18, 0.523599, -3.9968e-18, 0, 0, 6.92225e-310, -8.87001e-19, 0, -1.9984e-18, 0, 0, -0.35316, -1.83958e-18, 3.13989e-18, 7.32205e-17, -2.22045e-16, -0.17658, -8.87001e-19, 1.514e-18, 3.51555e-17, -6.18874e-17, 0.990825, -0.410413, -0.710856, -1.98979e-18, -1.86167e-18, 0.273467, 7.39409e-20, 7.39409e-20, 
5.18815e-18, -6.21192e-19, -1.89197e-18, -1.68768e-16, -1.64299e-16, -0.36297, 4.10783e-18, 4.10783e-18, 2.55481e-18, -3.49858e-19, -9.13447e-19, -5.62222e-17, -5.24491e-17, -0.181485, 2.05391e-18, 2.05391e-18, 0.785398, -1.89197e-18, 0.523599, -4.10783e-18, 0, 0, 6.92225e-310, -9.13447e-19, 0, -2.05391e-18, 0, 0, -0.36297, -1.89197e-18, 3.22933e-18, 7.53445e-17, -1.94289e-16, -0.181485, -9.13447e-19, 1.55914e-18, 3.62131e-17, -6.53717e-17, 0.990825, -0.410413, -0.710856, -2.15335e-18, -2.00982e-18, 0.273104, 7.80487e-20, 7.80487e-20, 
5.3299e-18, -6.36456e-19, -1.94437e-18, -1.81144e-16, -1.79679e-16, -0.37278, 4.21885e-18, 4.21885e-18, 2.62597e-18, -3.57207e-19, -9.39881e-19, -5.94253e-17, -5.57114e-17, -0.18639, 2.10942e-18, 2.10942e-18, 0.785398, -1.94437e-18, 0.523599, -4.21885e-18, 0, 0, 6.92225e-310, -9.39881e-19, 0, -2.10942e-18, -3.85186e-34, -3.85186e-34, -0.37278, -1.94437e-18, 3.31876e-18, 7.74686e-17, -2.22045e-16, -0.18639, -9.39881e-19, 1.60426e-18, 3.7271e-17, -6.93889e-17, 0.990825, -0.410413, -0.710856, -2.32896e-18, -2.18657e-18, 0.272731, 8.22675e-20, 8.22675e-20, 
